Club Number,Agreement Number,Membership Type,Since Date,Invoice  Amount,consolidated_mem_types
132,13222648,EFIT,06-03-2015,26.6775,Fit
132,13222650,EFIT,06-03-2015,26.6775,Fit
132,13222651,TOTAL,08-04-2015,37.3075,Total
132,13222659,EFIT,06-03-2015,26.6775,Fit
132,13222660,EFIT,06-03-2015,26.6775,Fit
132,13222661,TOTAL,06-03-2015,21.3575,Total
132,13222662,EFIT,06-04-2015,26.6775,Fit
132,13222664,EFIT,06-04-2015,26.6775,Fit
132,13222674,EFIT,07-06-2015,26.6775,Fit
132,13222676,EFIT,08-06-2015,26.6775,Fit
132,13222680,EDGECP,07-07-2015,0.0975,Fit
132,13222682,EFIT,06-06-2015,23.4875,Fit
132,13222687,EFIT,11/23/2019,23.4875,Fit
132,13222689,EFIT,06-08-2015,26.6775,Fit
132,13222693,EFIT,07-09-2015,26.6775,Fit
132,13222701,TOTAL,08-10-2015,37.3075,Total
132,13222703,EFIT,07-09-2015,26.6775,Fit
132,13222707,EFIT,06-09-2015,26.6775,Fit
132,13222709,TOTAL,06-09-2015,31.9875,Total
132,13222716,REDPIF,06-10-2015,0.0975,Red
132,13222718,RED,06-10-2015,10.7175,Red
132,13222723,EFITPF,06-10-2015,0.0975,Fit
132,13222724,TOTAL,06-10-2015,37.3075,Total
132,13222727,EFIT,7/13/2015,26.6775,Fit
132,13222734,TOTAL,06-11-2015,31.9875,Total
132,13222749,EFIT,6/13/2015,26.6775,Fit
132,13222758,EFIT,6/14/2015,26.6775,Fit
132,13222760,EFIT,6/15/2015,26.6775,Fit
132,13222775,EFIT,6/15/2015,26.6775,Fit
132,13222777,EFIT,6/15/2015,26.6775,Fit
132,13222778,EFITPF,6/16/2015,0.0975,Fit
132,13222789,EFIT,6/16/2015,26.6775,Fit
132,13222792,EFIT,7/18/2015,21.3575,Fit
132,13222798,EFITPF,7/16/2015,0.0975,Fit
132,13222808,EFIT,6/16/2015,23.4875,Fit
132,13222812,EFIT,6/16/2015,26.6775,Fit
132,13222818,EFIT,6/18/2015,26.6775,Fit
132,13222820,EFITPF,6/18/2015,0.0975,Fit
132,13222835,EFIT,6/23/2015,26.6775,Fit
132,13222836,EFIT,6/24/2015,26.6775,Fit
132,13222848,TOTAL,6/27/2015,26.6775,Total
132,13222851,EFITPF,6/28/2015,0.0975,Fit
132,13222860,EFITPF,6/29/2015,0.0975,Fit
132,13222861,TOTAL,8/31/2015,23.4875,Total
132,13222865,EFIT,6/29/2015,26.6775,Fit
132,13222867,RED,09-02-2015,10.7275,Red
132,13222868,EFIT,07-02-2015,26.6775,Fit
132,13222874,EFIT,07-05-2015,26.6775,Fit
132,13222880,EFIT,08-06-2015,26.6775,Fit
132,13222884,EFIT,08-07-2015,23.4875,Fit
132,13222885,EFIT,07-07-2015,26.6775,Fit
132,13222887,EFIT,07-08-2015,26.6775,Fit
132,13222900,EFIT,07-10-2015,26.6775,Fit
132,13222902,EFIT,08-11-2015,26.6775,Fit
132,13222903,EFIT,07-11-2015,26.6775,Fit
132,13222908,EFIT,08-12-2015,26.6775,Fit
132,13222915,EFIT,10/14/2015,23.4875,Fit
132,13222920,EFIT,8/13/2015,26.6775,Fit
132,13222927,EFIT,8/13/2015,26.6775,Fit
132,13222935,TTLPIF,7/14/2015,0.0975,Total
132,13222937,RED,11/23/2019,10.7175,Red
132,13222938,EFITPF,02-07-2014,0.0975,Fit
132,13222940,EFITPF,8/14/2015,0.0975,Fit
132,13222962,EFITPF,8/16/2015,0.0975,Fit
132,13222972,EFIT,9/16/2015,26.6775,Fit
132,13222973,EFITPF,8/16/2015,0.0975,Fit
132,13222991,EFIT,7/16/2015,26.6775,Fit
132,13222996,EFIT,7/17/2015,26.6775,Fit
132,13223001,TOTAL,7/20/2015,37.4075,Total
132,13223003,EFIT,9/21/2015,26.6775,Fit
132,13223006,EFIT,8/20/2015,26.6775,Fit
132,13223012,EFIT,11/24/2019,23.4875,Fit
132,13223017,EFIT,7/21/2015,26.6775,Fit
132,13223018,EFIT,7/21/2015,26.6775,Fit
132,13223019,TOTAL,9/23/2015,37.3075,Total
132,13223021,EFITPF,7/21/2015,0.0975,Fit
132,13223024,EFIT,7/22/2015,26.6775,Fit
132,13223030,EFIT,8/24/2015,26.6775,Fit
132,13223031,EFIT,8/24/2015,26.6775,Fit
132,13223041,EFIT,10/26/2015,26.6775,Fit
132,13223066,RED,7/27/2015,16.0375,Red
132,13223074,EFIT,12-08-2018,26.6775,Fit
132,13223086,TOTAL,9/29/2015,37.4075,Total
132,13223106,EFIT,8/19/2019,28.7975,Fit
132,13223120,EFIT,8/31/2015,26.6775,Fit
132,13223123,TOTAL,8/31/2015,26.6775,Total
132,13223124,TOTAL,8/31/2015,31.9875,Total
132,13223125,EFIT,10-02-2015,26.6775,Fit
132,13223126,EFIT,7/29/2015,26.6775,Fit
132,13223131,EFIT,10-02-2015,26.6775,Fit
132,13223134,EFITPF,10/16/2015,0.0975,Fit
132,13223135,TOTAL,7/29/2015,37.3075,Total
132,13223137,EFIT,09-01-2015,26.6775,Fit
132,13223154,EFIT,11-02-2015,26.6775,Fit
132,13223160,EFIT,09-01-2015,26.6775,Fit
132,13223168,EFIT,10-04-2015,26.6775,Fit
132,13223171,EFIT,08-03-2015,26.6775,Fit
132,13223173,EFIT,08-03-2015,26.6775,Fit
132,13223177,RED,11-05-2015,10.7275,Red
132,13223203,EFIT,08-04-2015,26.6775,Fit
132,13223208,EFIT,10/28/2018,23.4875,Fit
132,13223209,EFIT,09-06-2015,26.6775,Fit
132,13223214,TOTAL,10-07-2015,37.3075,Total
132,13223227,EFIT,10-07-2015,26.6775,Fit
132,13223234,TOTAL,08-06-2015,31.9875,Total
132,13223236,EFIT,08-06-2015,26.6775,Fit
132,13223238,EFIT,08-06-2015,26.6775,Fit
132,13223239,REDPIF,08-08-2018,0.0975,Red
132,13223257,EDGECP,10-09-2015,16.0375,Fit
132,13223260,TOTAL,08-07-2015,21.3575,Total
132,13223265,EFIT,08-07-2015,26.6775,Fit
132,13223280,EFIT,09-09-2015,26.6775,Fit
132,13223286,EFIT,08-11-2015,23.4875,Fit
132,13223294,TOTAL,08-11-2015,31.9875,Total
132,13223307,EFIT,08-12-2015,26.6775,Fit
132,13223309,REDPIF,10/15/2015,0.0975,Red
132,13223312,REDPIF,10/15/2015,0.0975,Red
132,13223320,EFITPF,8/15/2015,0.0975,Fit
132,13223324,EFIT,11/18/2015,26.6775,Fit
132,13223340,EFIT,8/17/2015,26.6775,Fit
132,13223348,REDPIF,8/18/2015,0.0975,Red
132,13223358,EFIT,04-03-2017,23.4875,Fit
132,13223370,EFIT,8/19/2015,26.6775,Fit
132,13223374,TOTAL,8/20/2015,31.9875,Total
132,13223377,EFIT,9/21/2015,26.6775,Fit
132,13223379,EFIT,10/21/2015,26.6775,Fit
132,13223391,FITCOR,9/25/2015,0.0975,Fit
132,13223403,EFIT,12/29/2015,26.6775,Fit
132,13223429,EFITPF,9/28/2015,0.0975,Fit
132,13223440,EFIT,09-02-2015,26.6775,Fit
132,13223449,EFIT,09-09-2015,26.6775,Fit
132,13223489,EFIT,11/19/2015,26.6775,Fit
132,13223490,EFIT,9/15/2015,23.4875,Fit
132,13223493,EFIT,9/15/2015,26.6775,Fit
132,13223494,TOTAL,11/20/2015,31.9875,Total
132,13223496,EFIT,3/29/2019,28.7975,Fit
132,13223498,EFIT,10/19/2015,24.5475,Fit
132,13223502,EFIT,9/15/2015,26.6775,Fit
132,13223507,TOTAL,10/20/2015,28.7975,Total
132,13223512,EFIT,9/17/2015,26.6775,Fit
132,13223523,EFITPF,9/18/2015,0.0975,Fit
132,13223529,EFIT,9/21/2015,26.6775,Fit
132,13223531,EFIT,9/22/2015,26.6775,Fit
132,13223555,EFIT,9/23/2015,26.6775,Fit
132,13223556,RED,10/26/2015,10.7275,Red
132,13223564,EDGECP,9/24/2015,26.6775,Fit
132,13223568,EFIT,9/25/2015,26.6775,Fit
132,13223569,EFIT,10/29/2015,26.6775,Fit
132,13223575,EFIT,9/28/2015,23.4875,Fit
132,13223576,EFIT,11/30/2015,26.6775,Fit
132,13223582,EFIT,10/30/2015,26.6775,Fit
132,13223587,RED,10/31/2015,10.7275,Red
132,13223595,EFIT,9/29/2015,26.6775,Fit
132,13223596,EFITPF,1/19/2015,0.0975,Fit
132,13223599,EDGECP,9/30/2015,16.0375,Fit
132,13223603,TOTAL,9/30/2015,31.9875,Total
132,13223607,EFIT,11-02-2015,26.6775,Fit
132,13223610,EFITPF,01-04-2016,0.0975,Fit
132,13223612,EFIT,11-02-2015,26.6775,Fit
132,13223617,RED,12-05-2015,10.7175,Red
132,13223621,EFIT,10-03-2015,21.3575,Fit
132,13223622,EFIT,10-03-2015,26.6775,Fit
132,13223627,EFIT,10-04-2015,26.6775,Fit
132,13223631,TOTAL,10-04-2015,37.3075,Total
132,13223635,REDPIF,11-05-2015,0.0975,Red
132,13223640,EFIT,10-05-2015,21.3575,Fit
132,13223644,EFIT,11-07-2015,26.6775,Fit
132,13223645,EFIT,10-06-2015,26.6775,Fit
132,13223650,EFIT,10-06-2015,26.6775,Fit
132,13223656,EFIT,11-08-2015,26.6775,Fit
132,13223661,EFIT,11-08-2015,26.6775,Fit
132,13223671,EFIT,10-12-2015,26.6775,Fit
132,13223677,EFIT,10-12-2015,26.6775,Fit
132,13223679,EFIT,10/13/2015,26.6775,Fit
132,13223693,EFIT,10/22/2015,26.6775,Fit
132,13223703,TTLPIF,10/27/2015,0.0975,Total
132,13223706,EFITPF,10/27/2015,0.0975,Fit
132,13223709,EFIT,11/24/2019,23.4875,Fit
132,13223710,REDPIF,11/24/2019,0.0975,Red
132,13223715,EFIT,12/30/2015,26.6775,Fit
132,13223721,RED,10/28/2015,10.7175,Red
132,13223725,EFIT,10/29/2015,26.6775,Fit
132,13223727,EFIT,11-03-2015,26.6775,Fit
132,13223728,EFIT,11-03-2015,26.6775,Fit
132,13223735,EFITPF,11-04-2015,0.0975,Fit
132,13223738,EFIT,11-04-2015,26.6775,Fit
132,13223757,EFIT,11-09-2015,26.6775,Fit
132,13223761,EFIT,11-10-2015,26.6775,Fit
132,13223762,RED,11-10-2015,16.0375,Red
132,13223767,EFIT,12-12-2015,23.4875,Fit
132,13223769,EFIT,1/13/2016,26.6775,Fit
132,13223770,TOTAL,11-10-2015,37.3075,Total
132,13223771,EFIT,11-10-2015,26.6775,Fit
132,13223776,TOTAL,11-11-2015,31.9875,Total
132,13223777,EFIT,11-11-2015,26.6775,Fit
132,13223778,EFIT,11-11-2015,23.4875,Fit
132,13223781,EFIT,11-12-2015,28.7975,Fit
132,13223783,EFITPF,02-08-2019,0.0975,Fit
132,13223796,EFIT,11/16/2015,26.6775,Fit
132,13223797,EFIT,11/16/2015,26.6775,Fit
132,13223799,EFITPF,11/16/2015,0.0975,Fit
132,13223801,EFIT,11/16/2015,26.6775,Fit
132,13223806,EFIT,12/17/2015,26.6775,Fit
132,13223812,TOTAL,11/16/2015,31.9875,Total
132,13223814,EFIT,11/16/2015,26.6775,Fit
132,13223824,EFIT,11/17/2015,26.6775,Fit
132,13223828,EFIT,11/17/2015,26.6775,Fit
132,13223850,EFIT,12/21/2015,26.6275,Fit
132,13223852,EFITPF,12/22/2015,0.0975,Fit
132,13223854,EFITPF,07-10-2019,0.0975,Fit
132,13223863,REDPIF,12/28/2015,0.0975,Red
132,13223868,EFIT,11/26/2015,26.6775,Fit
132,13223873,EFIT,12/28/2015,26.6775,Fit
132,13223877,TOTAL,12/29/2015,37.3075,Total
132,13223893,EFIT,12/31/2015,26.6775,Fit
132,13223899,EFIT,12-01-2015,26.6775,Fit
132,13223902,EDGECP,12-01-2015,19.2275,Fit
132,13223926,EFIT,03-10-2016,26.6775,Fit
132,13223928,EFIT,01-08-2016,26.6775,Fit
132,13223930,EFIT,01-08-2016,26.6775,Fit
132,13223935,EFIT,01-11-2016,23.4875,Fit
132,13223944,EFIT,12-08-2015,26.6775,Fit
132,13223949,EFITPF,02-12-2016,0.0975,Fit
132,13223956,PIFPLT,12-09-2015,0.0975,Fit
132,13223964,REDPIF,3/14/2016,0.0975,Red
132,13223969,EFIT,12-11-2015,23.4875,Fit
132,13223975,EFIT,12/14/2015,26.6775,Fit
132,13223976,EFIT,6/29/2011,26.6775,Fit
132,13223983,EFITPF,12/14/2015,0.0975,Fit
132,13223998,EFIT,12/15/2015,26.6775,Fit
132,13224008,EFIT,12/15/2015,26.6775,Fit
132,13224011,RED,12/15/2015,10.7275,Red
132,13224012,RED,12/15/2015,10.7275,Red
132,13224013,PIFPLT,12/15/2015,0.0975,Fit
132,13224015,EFIT,12/15/2015,26.6775,Fit
132,13224017,TOTAL,12/16/2015,37.3075,Total
132,13224019,EFIT,12/16/2015,26.6775,Fit
132,13224021,EFIT,12/16/2015,26.6775,Fit
132,13224025,EFIT,12/16/2015,26.6775,Fit
132,13224026,EFIT,12/16/2015,26.6775,Fit
132,13224028,EFIT,1/16/2016,28.7975,Fit
132,13224040,EFIT,1/16/2016,26.6275,Fit
132,13224049,EFIT,1/17/2016,26.6775,Fit
132,13224050,EFIT,1/17/2016,26.6775,Fit
132,13224071,TOTAL,12/21/2015,37.3075,Total
132,13224074,EFIT,1/24/2016,23.4875,Fit
132,13224076,EFITPF,3/26/2016,0.0975,Fit
132,13224078,EFIT,12/23/2015,26.6775,Fit
132,13224097,EFIT,1/26/2016,26.6775,Fit
132,13224108,EFIT,1/30/2016,26.6775,Fit
132,13224114,EFIT,12/30/2015,26.6775,Fit
132,13224120,EFIT,12/31/2015,23.4875,Fit
132,13224126,RED,02-01-2016,10.7275,Red
132,13224127,REDPIF,02-02-2016,0.0975,Red
132,13224139,EFIT,01-05-2016,26.6775,Fit
132,13224141,PIFPLT,01-11-2016,0.0975,Fit
132,13224158,TOTAL,02-12-2016,31.9875,Total
132,13224161,EFIT,01-12-2016,26.6775,Fit
132,13224164,EFIT,1/13/2016,26.6775,Fit
132,13224170,EFIT,2/14/2016,26.6775,Fit
132,13224177,EFIT,1/14/2016,26.6775,Fit
132,13224190,TOTAL,1/15/2016,23.4875,Total
132,13224194,TOTAL,2/16/2016,37.3075,Total
132,13224196,EFIT,2/16/2016,26.6775,Fit
132,13224211,EFIT,1/18/2016,28.7975,Fit
132,13224212,EFIT,1/18/2016,26.6775,Fit
132,13224214,EFIT,2/20/2016,26.6775,Fit
132,13224215,REDPIF,3/22/2016,0.0975,Red
132,13224226,EFIT,1/21/2016,26.6775,Fit
132,13224236,EFIT,3/16/2016,26.6775,Fit
132,13224241,EFIT,1/25/2016,26.6775,Fit
132,13224245,EFIT,2/27/2016,26.6775,Fit
132,13224247,EFIT,1/27/2016,26.6775,Fit
132,13224264,EFIT,1/18/2017,26.6775,Fit
132,13224269,REDPIF,2/29/2016,0.0975,Red
132,13224272,EFIT,1/30/2016,26.6775,Fit
132,13224273,EFIT,1/30/2016,26.6775,Fit
132,13224276,EFIT,03-06-2016,26.6775,Fit
132,13224281,EDGECP,02-04-2016,0.0975,Fit
132,13224292,EFITCO,02-05-2016,0.0975,Fit
132,13224294,ADDLCD,02-07-2016,20.0875,Child
132,13224298,FSTCD,02-07-2016,20.0875,Child
132,13224302,TOTAL,03-12-2016,37.3075,Total
132,13224307,EFITPF,02-09-2016,0.0975,Fit
132,13224319,EFIT,02-11-2016,26.6775,Fit
132,13224329,EFIT,02-12-2016,24.5475,Fit
132,13224346,TOTAL,02-12-2016,31.9875,Total
132,13224351,EFIT,3/14/2016,26.6775,Fit
132,13224355,EFIT,02-12-2016,26.6775,Fit
132,13224361,EFITPF,02-12-2016,0.0975,Fit
132,13224370,ADDLCD,2/13/2016,20.0875,Child
132,13224383,EFIT,2/15/2016,26.6775,Fit
132,13224384,EFIT,3/17/2016,26.6775,Fit
132,13224389,EFIT,2/15/2016,26.6775,Fit
132,13224395,PIFPLT,4/18/2016,0.0975,Fit
132,13224420,FSTCD,2/17/2016,20.0875,Child
132,13224436,EFIT,3/22/2016,26.6275,Fit
132,13224448,EFIT,3/24/2016,24.5475,Fit
132,13224464,EDGECP,2/25/2016,0.0975,Fit
132,13224475,EFIT,2/26/2016,26.6775,Fit
132,13224477,EFIT,2/26/2016,26.6775,Fit
132,13224480,EFIT,3/29/2016,26.6775,Fit
132,13224489,FSTCD,2/28/2016,20.0875,Child
132,13224490,ADDLCD,2/28/2016,20.0875,Child
132,13224502,EFIT,03-01-2016,24.5475,Fit
132,13224510,PIFPLT,3/18/2016,0.0975,Fit
132,13224511,EFITPF,04-02-2016,0.0975,Fit
132,13224513,TOTAL,03-01-2016,37.3075,Total
132,13224518,EFIT,03-03-2016,26.6775,Fit
132,13224524,EFITPF,03-03-2016,0.0975,Fit
132,13224550,EFIT,03-06-2016,26.6775,Fit
132,13224558,EFITPF,03-07-2016,0.0975,Fit
132,13224564,EDGECP,03-07-2016,16.0375,Fit
132,13224567,RED,07-11-2016,10.7275,Red
132,13224571,EFIT,04-10-2016,26.6275,Fit
132,13224574,EFIT,04-10-2016,26.6775,Fit
132,13224575,EFIT,03-07-2016,26.6775,Fit
132,13224578,EFIT,03-07-2016,26.6775,Fit
132,13224591,EFIT,03-08-2016,26.6775,Fit
132,13224596,EFIT,03-08-2016,26.6275,Fit
132,13224598,EFIT,05-12-2016,26.6275,Fit
132,13224606,EFITPF,03-09-2016,0.0975,Fit
132,13224607,EFITPF,03-09-2016,0.0975,Fit
132,13224612,EFIT,03-10-2016,26.6775,Fit
132,13224616,TOTAL,03-10-2016,37.4075,Total
132,13224623,EFIT,3/14/2016,26.6775,Fit
132,13224633,EFIT,3/15/2016,26.6775,Fit
132,13224634,EFIT,5/16/2016,26.6775,Fit
132,13224635,EFIT,3/15/2016,26.6775,Fit
132,13224641,EFIT,3/15/2016,26.6775,Fit
132,13224646,EFIT,3/16/2016,23.4875,Fit
132,13224647,TOTAL,3/16/2016,37.3075,Total
132,13224648,EFIT,3/16/2016,24.5475,Fit
132,13224661,EFIT,3/17/2016,26.6275,Fit
132,13224662,TOTAL,5/20/2016,37.3075,Total
132,13224665,TOTAL,3/19/2016,23.4875,Total
132,13224670,EFIT,3/19/2016,26.6775,Fit
132,13224671,EFIT,3/19/2016,26.6775,Fit
132,13224679,EFITPF,3/20/2016,0.0975,Fit
132,13224686,EFIT,3/21/2016,26.6775,Fit
132,13224693,EFIT,3/21/2016,26.6775,Fit
132,13224699,EFIT,11/24/2019,23.4875,Fit
132,13224714,EFIT,3/22/2016,26.6775,Fit
132,13224721,EFITPF,3/22/2016,0.0975,Fit
132,13224726,TOTAL,5/24/2016,31.9875,Total
132,13224729,EFIT,3/22/2016,26.6775,Fit
132,13224733,EFIT,3/23/2016,26.6775,Fit
132,13224735,EFIT,4/25/2016,26.6775,Fit
132,13224737,EFIT,4/25/2016,26.6775,Fit
132,13224740,EFIT,3/23/2016,23.4875,Fit
132,13224741,EFIT,4/25/2016,26.6775,Fit
132,13224742,EDGECP,3/23/2016,0.0975,Fit
132,13224745,TTLPIF,4/25/2016,0.0975,Total
132,13224751,PIFPLT,3/24/2016,0.0975,Fit
132,13224755,TOTAL,3/24/2016,37.3075,Total
132,13224756,EFITPF,3/24/2016,0.0975,Fit
132,13224757,EFIT,3/25/2016,23.4875,Fit
132,13224759,EFIT,3/25/2016,26.6275,Fit
132,13224769,PIFPLT,3/26/2016,0.0975,Fit
132,13224774,TOTAL,3/26/2016,31.9875,Total
132,13224775,EFIT,3/26/2016,26.6775,Fit
132,13224777,EFIT,4/27/2016,26.6775,Fit
132,13224778,EFIT,4/27/2016,26.6775,Fit
132,13224793,EFIT,3/28/2016,26.6775,Fit
132,13224801,EFIT,3/28/2016,26.6775,Fit
132,13224806,TOTAL,4/29/2016,31.9875,Total
132,13224812,TOTAL,3/30/2016,31.9875,Total
132,13224826,TOTAL,04-01-2016,37.3075,Total
132,13224831,EFIT,04-01-2016,26.6775,Fit
132,13224833,EFIT,06-02-2016,24.5475,Fit
132,13224834,EFIT,04-01-2016,26.6775,Fit
132,13224864,EFIT,04-04-2016,26.6275,Fit
132,13224865,EFIT,04-04-2016,26.6775,Fit
132,13224866,EFIT,04-04-2016,26.6275,Fit
132,13224867,EFIT,04-04-2016,26.6275,Fit
132,13224868,EFIT,04-04-2016,24.5475,Fit
132,13224874,EFIT,04-05-2016,26.6775,Fit
132,13224877,EFIT,04-05-2016,26.6775,Fit
132,13224879,EFIT,04-05-2016,26.6775,Fit
132,13224891,EDGECP,04-05-2016,0.0975,Fit
132,13224902,EFIT,05-07-2016,26.6775,Fit
132,13224903,EDGECP,04-06-2016,26.6775,Fit
132,13224904,EFIT,04-06-2016,28.7975,Fit
132,13224906,EFIT,04-06-2016,26.6775,Fit
132,13224919,EFIT,04-06-2016,26.6275,Fit
132,13224920,EFIT,04-07-2016,26.6775,Fit
132,13224922,FSTCD,06-09-2016,20.0875,Child
132,13224924,EFITPF,04-07-2016,0.0975,Fit
132,13224929,EFITPF,04-11-2016,0.0975,Fit
132,13224930,EFIT,04-11-2016,26.6275,Fit
132,13224934,EFIT,04-11-2016,26.6775,Fit
132,13224935,TOTAL,6/14/2016,37.3075,Total
132,13224941,FSTCD,04-11-2016,20.0875,Child
132,13224946,EFITPF,5/14/2016,0.0975,Fit
132,13224948,EFIT,5/14/2016,26.6775,Fit
132,13224949,EFIT,04-11-2016,26.6775,Fit
132,13224951,EDGECP,04-12-2016,0.0975,Fit
132,13224957,EDGECP,5/14/2016,0.0975,Fit
132,13224960,EFIT,04-12-2016,23.4875,Fit
132,13224965,TTLPIF,04-12-2016,0.0975,Total
132,13224967,EFIT,5/15/2016,26.6775,Fit
132,13224973,EFIT,4/13/2016,26.6775,Fit
132,13224981,EFIT,4/13/2016,23.4875,Fit
132,13224986,EFIT,11/25/2019,23.4875,Fit
132,13224993,EFIT,5/16/2016,26.6775,Fit
132,13224996,EFIT,4/15/2016,26.6775,Fit
132,13225002,EFIT,4/16/2016,26.6275,Fit
132,13225003,EFIT,6/17/2016,26.6775,Fit
132,13225007,TOTAL,5/17/2016,37.3075,Total
132,13225009,RED,5/17/2016,10.7275,Red
132,13225013,EFIT,4/16/2016,26.6775,Fit
132,13225025,EFIT,5/17/2016,24.5475,Fit
132,13225037,TTLPIF,5/18/2016,0.0975,Total
132,13225048,EFITPF,4/17/2016,0.0975,Fit
132,13225055,EFIT,4/17/2016,26.6775,Fit
132,13225056,TOTAL,4/17/2016,31.9875,Total
132,13225067,EFIT,5/22/2016,26.6775,Fit
132,13225076,EFIT,5/23/2016,26.6775,Fit
132,13225078,TTLCOR,6/24/2016,0.0975,Total
132,13225084,EFIT,6/24/2016,26.6775,Fit
132,13225090,EFIT,4/27/2016,26.6775,Fit
132,13225091,EFIT,4/29/2016,26.6775,Fit
132,13225093,ADDLCD,5/30/2016,20.0875,Child
132,13225101,EFIT,05-01-2016,26.6775,Fit
132,13225104,EFIT,06-02-2016,23.4875,Fit
132,13225109,EFIT,06-03-2016,26.6775,Fit
132,13225111,EFIT,05-03-2016,26.6775,Fit
132,13225120,EFIT,11/25/2019,23.4875,Fit
132,13225132,EFIT,06-11-2016,26.6775,Fit
132,13225134,EFIT,07-12-2016,23.5475,Fit
132,13225137,EFIT,06-11-2016,26.6775,Fit
132,13225138,EFITPF,7/14/2016,0.0975,Fit
132,13225149,EFIT,6/13/2016,26.6775,Fit
132,13225150,EFIT,05-10-2016,26.6775,Fit
132,13225152,EFIT,05-10-2016,26.6775,Fit
132,13225156,EFIT,6/13/2016,24.5475,Fit
132,13225157,EFIT,7/15/2016,26.6775,Fit
132,13225159,TOTAL,05-10-2016,31.9875,Total
132,13225164,EFIT,5/16/2016,23.4875,Fit
132,13225185,EFIT,5/22/2016,26.6775,Fit
132,13225189,EFIT,5/22/2016,26.6775,Fit
132,13225192,TOTAL,6/23/2016,31.9875,Total
132,13225196,EDGECP,6/24/2016,0.0975,Fit
132,13225197,EFIT,5/23/2016,28.7975,Fit
132,13225202,EFIT,5/24/2016,26.6775,Fit
132,13225205,EFIT,6/25/2016,26.6775,Fit
132,13225206,EFIT,6/25/2016,26.6775,Fit
132,13225207,TOTAL,5/27/2016,23.4875,Total
132,13225215,TOTAL,5/26/2016,37.3075,Total
132,13225216,EFIT,4/23/2020,21.3575,Fit
132,13225217,EFIT,5/26/2016,26.6775,Fit
132,13225235,TOTAL,5/28/2016,37.3075,Total
132,13225236,FSTCD,5/29/2016,20.0875,Child
132,13225239,EFIT,11/26/2019,23.4875,Fit
132,13225241,TOTAL,11/26/2019,31.9875,Total
132,13225242,EFIT,5/30/2016,26.6775,Fit
132,13225249,EFITPF,5/31/2016,0.0975,Fit
132,13225250,EFITPF,5/31/2016,0.0975,Fit
132,13225256,FSTCD,5/31/2016,20.0875,Child
132,13225258,EFIT,08-02-2016,26.6775,Fit
132,13225270,EFIT,06-04-2016,26.6775,Fit
132,13225281,TOTAL,06-05-2016,31.9875,Total
132,13225283,EFIT,07-07-2016,26.6775,Fit
132,13225284,EFIT,06-06-2016,26.6775,Fit
132,13225285,EFIT,07-07-2016,26.6775,Fit
132,13225286,TOTAL,06-06-2016,37.3075,Total
132,13225293,EFIT,07-08-2016,26.6775,Fit
132,13225295,EFIT,07-09-2016,26.6775,Fit
132,13225297,TOTAL,06-07-2016,37.4075,Total
132,13225301,EFIT,6/27/2016,26.6775,Fit
132,13225303,EFIT,08-09-2016,26.6775,Fit
132,13225307,EFIT,6/13/2016,26.6775,Fit
132,13225326,EFIT,6/15/2016,26.6775,Fit
132,13225329,EFIT,6/16/2016,28.7975,Fit
132,13225330,EFIT,6/16/2016,23.4875,Fit
132,13225333,TOTAL,6/16/2016,37.3075,Total
132,13225334,EFIT,2/27/2017,23.4875,Fit
132,13225338,FSTCD,7/18/2016,20.0875,Child
132,13225349,EFIT,7/20/2016,26.6775,Fit
132,13225351,EFIT,7/21/2016,26.6775,Fit
132,13225352,EFIT,6/20/2016,26.6775,Fit
132,13225363,EFIT,6/21/2016,28.7975,Fit
132,13225372,EFIT,03-04-2017,26.6775,Fit
132,13225373,EFIT,6/25/2016,26.6775,Fit
132,13225374,EFIT,6/25/2016,26.6775,Fit
132,13225378,EDGECP,7/28/2016,15.0875,Fit
132,13225389,TOTAL,07-01-2016,21.3575,Total
132,13225391,EFIT,07-01-2016,26.6775,Fit
132,13225395,EFITPF,07-01-2016,0.0975,Fit
132,13225398,EFIT,07-01-2016,26.6775,Fit
132,13225399,EFIT,08-01-2016,26.6775,Fit
132,13225407,EFIT,09-02-2016,26.6775,Fit
132,13225410,TOTAL,07-01-2016,21.3575,Total
132,13225411,TOTAL,07-01-2016,21.3575,Total
132,13225418,EFIT,07-02-2016,26.6775,Fit
132,13225425,EFITPF,07-03-2016,0.0975,Fit
132,13225427,TOTAL,08-04-2016,21.3575,Total
132,13225428,EFIT,09-05-2016,26.6775,Fit
132,13225431,EFIT,2/24/2017,26.6775,Fit
132,13225435,EFIT,07-04-2016,23.4875,Fit
132,13225437,EFIT,07-04-2016,26.6775,Fit
132,13225440,EFIT,07-04-2016,26.6775,Fit
132,13225441,EFIT,07-05-2016,26.6775,Fit
132,13225444,EFIT,07-05-2016,26.6775,Fit
132,13225451,EFIT,07-07-2016,26.6775,Fit
132,13225456,EFIT,07-07-2016,26.6775,Fit
132,13225457,EFITPF,07-08-2016,0.0975,Fit
132,13225462,EFIT,07-08-2016,26.6775,Fit
132,13225467,EFITPF,07-11-2016,0.0975,Fit
132,13225472,EFIT,07-11-2016,26.6775,Fit
132,13225478,EFIT,07-12-2016,26.6775,Fit
132,13225484,TOTAL,8/13/2016,37.3075,Total
132,13225491,FSTCD,7/16/2016,20.0875,Child
132,13225493,PIFPLT,7/16/2016,0.0975,Fit
132,13225497,FSTCD,11/26/2019,20.0875,Child
